seed,action,scenario,estimate,est_correct,delta
1234,0,correct,-0.00502476829505566,-0.00502476829505566,0.0
1234,0,m_miss,-0.0054678958499902435,-0.00502476829505566,-0.0004431275549345833
1234,0,e_miss,-0.004909452339355614,-0.00502476829505566,0.0001153159557000464
1234,0,both_miss,-0.007548607091641788,-0.00502476829505566,-0.0025238387965861274
1234,1,correct,-0.005998494558048263,-0.005998494558048263,0.0
1234,1,m_miss,-0.006414553729659633,-0.005998494558048263,-0.00041605917161136995
1234,1,e_miss,-0.005504795008184965,-0.005998494558048263,0.0004936995498632983
1234,1,both_miss,-0.003314054337414979,-0.005998494558048263,0.002684440220633284
1234,2,correct,-0.00500338289199287,-0.00500338289199287,0.0
1234,2,m_miss,-0.004840551098223943,-0.00500338289199287,0.0001628317937689269
1234,2,e_miss,-0.0047438576618447454,-0.00500338289199287,0.00025952523014812455
1234,2,both_miss,-0.004521786437093513,-0.00500338289199287,0.00048159645489935683
1235,0,correct,-0.00472217356008167,-0.00472217356008167,0.0
1235,0,m_miss,-0.004845403279323927,-0.00472217356008167,-0.00012322971924225677
1235,0,e_miss,-0.004622227558709338,-0.00472217356008167,9.9946001372332e-05
1235,0,both_miss,-0.007255051853425483,-0.00472217356008167,-0.0025328782933438133
1235,1,correct,-0.006386479335763879,-0.006386479335763879,0.0
1235,1,m_miss,-0.006679743822059269,-0.006386479335763879,-0.0002932644862953899
1235,1,e_miss,-0.0057637304479194644,-0.006386479335763879,0.0006227488878444145
1235,1,both_miss,-0.003638070379786849,-0.006386479335763879,0.00274840895597703
1235,2,correct,-0.005033852432735489,-0.005033852432735489,0.0
1235,2,m_miss,-0.0051147878422812525,-0.005033852432735489,-8.093540954576348e-05
1235,2,e_miss,-0.004909768451930509,-0.005033852432735489,0.0001240839808049803
1235,2,both_miss,-0.004745748515830729,-0.005033852432735489,0.0002881039169047601
1236,0,correct,-0.004455742363779965,-0.004455742363779965,0.0
1236,0,m_miss,-0.004622895212873572,-0.004455742363779965,-0.00016715284909360733
1236,0,e_miss,-0.004414211909961424,-0.004455742363779965,4.15304538185406e-05
1236,0,both_miss,-0.0071205757208894225,-0.004455742363779965,-0.0026648333571094576
1236,1,correct,-0.005939080857148731,-0.005939080857148731,0.0
1236,1,m_miss,-0.006213798539895832,-0.005939080857148731,-0.0002747176827471009
1236,1,e_miss,-0.005612946268698996,-0.005939080857148731,0.00032613458844973475
1236,1,both_miss,-0.0034537431406978162,-0.005939080857148731,0.0024853377164509144
1236,2,correct,-0.004770537374729596,-0.004770537374729596,0.0
1236,2,m_miss,-0.004733020346258863,-0.004770537374729596,3.7517028470733516e-05
1236,2,e_miss,-0.004576607375523261,-0.004770537374729596,0.00019392999920633553
1236,2,both_miss,-0.004234733267560949,-0.004770537374729596,0.0005358041071686472
1237,0,correct,-0.00500943865986468,-0.00500943865986468,0.0
1237,0,m_miss,-0.005239028716478216,-0.00500943865986468,-0.0002295900566135359
1237,0,e_miss,-0.004883927407916246,-0.00500943865986468,0.00012551125194843436
1237,0,both_miss,-0.007938927112688392,-0.00500943865986468,-0.0029294884528237117
1237,1,correct,-0.005682375887233106,-0.005682375887233106,0.0
1237,1,m_miss,-0.005713811811588247,-0.005682375887233106,-3.143592435514084e-05
1237,1,e_miss,-0.005302998446586438,-0.005682375887233106,0.00037937744064666865
1237,1,both_miss,-0.0031847555329702682,-0.005682375887233106,0.002497620354262838
1237,2,correct,-0.004580458358994894,-0.004580458358994894,0.0
1237,2,m_miss,-0.00443998096637877,-0.004580458358994894,0.0001404773926161236
1237,2,e_miss,-0.00446798304748983,-0.004580458358994894,0.00011247531150506383
1237,2,both_miss,-0.003939361386454683,-0.004580458358994894,0.0006410969725402105
1238,0,correct,-0.004367821048037556,-0.004367821048037556,0.0
1238,0,m_miss,-0.004525216907417219,-0.004367821048037556,-0.0001573958593796632
1238,0,e_miss,-0.00428430239837849,-0.004367821048037556,8.351864965906557e-05
