seed,action,scenario,estimate,est_correct,delta
1234,0,correct,-0.002870099533682891,-0.002870099533682891,0.0
1234,0,m_miss,-0.00301837061270906,-0.002870099533682891,-0.00014827107902616902
1234,0,e_miss,-0.0026045539648828137,-0.002870099533682891,0.0002655455688000772
1234,0,both_miss,-0.0040929018472813045,-0.002870099533682891,-0.0012228023135984136
1234,1,correct,-0.0019683293798261163,-0.0019683293798261163,0.0
1234,1,m_miss,-0.0020636751740620513,-0.0019683293798261163,-9.534579423593498e-05
1234,1,e_miss,-0.0017249827624372343,-0.0019683293798261163,0.00024334661738888196
1234,1,both_miss,-0.0022202855759378775,-0.0019683293798261163,-0.0002519561961117612
1234,2,correct,-0.00109257707198652,-0.00109257707198652,0.0
1234,2,m_miss,-0.0008819063164453521,-0.00109257707198652,0.00021067075554116787
1234,2,e_miss,-0.0009014291841999243,-0.00109257707198652,0.00019114788778659567
1234,2,both_miss,0.0005523372224516792,-0.00109257707198652,0.0016449142944381992
1235,0,correct,-0.0026545855326261256,-0.0026545855326261256,0.0
1235,0,m_miss,-0.0025184211637074845,-0.0026545855326261256,0.0001361643689186411
1235,0,e_miss,-0.0025451280209736263,-0.0026545855326261256,0.00010945751165249932
1235,0,both_miss,-0.0037812228816257276,-0.0026545855326261256,-0.001126637348999602
1235,1,correct,-0.0013661954794001896,-0.0013661954794001896,0.0
1235,1,m_miss,-0.0011073923541608604,-0.0013661954794001896,0.00025880312523932926
1235,1,e_miss,-0.0013750555456139345,-0.0013661954794001896,-8.860066213744848e-06
1235,1,both_miss,-0.0008240612800224674,-0.0013661954794001896,0.0005421341993777222
1235,2,correct,-0.0019482362390696416,-0.0019482362390696416,0.0
1235,2,m_miss,-0.0018331818510455569,-0.0019482362390696416,0.00011505438802408472
1235,2,e_miss,-0.0017219193445184898,-0.0019482362390696416,0.00022631689455115175
1235,2,both_miss,-0.001045580849106156,-0.0019482362390696416,0.0009026553899634856
1236,0,correct,-0.0005436960607437015,-0.0005436960607437015,0.0
1236,0,m_miss,-0.00037048813502117093,-0.0005436960607437015,0.00017320792572253057
1236,0,e_miss,-0.0003936321665259136,-0.0005436960607437015,0.0001500638942177879
1236,0,both_miss,-0.0014129770625025547,-0.0005436960607437015,-0.0008692810017588532
1236,1,correct,-0.0021136707085465884,-0.0021136707085465884,0.0
1236,1,m_miss,-0.0021351751724401078,-0.0021136707085465884,-2.15044638935194e-05
1236,1,e_miss,-0.0020418759994959013,-0.0021136707085465884,7.179470905068711e-05
1236,1,both_miss,-0.0026707369407142282,-0.0021136707085465884,-0.0005570662321676399
1236,2,correct,-0.001870181046381303,-0.001870181046381303,0.0
1236,2,m_miss,-0.0017387193364296464,-0.001870181046381303,0.00013146170995165653
1236,2,e_miss,-0.0017641392308447635,-0.001870181046381303,0.00010604181553653942
1236,2,both_miss,-0.0005075517706258964,-0.001870181046381303,0.0013626292757554065
1237,0,correct,-0.001393875083113867,-0.001393875083113867,0.0
1237,0,m_miss,-0.0014015148320321799,-0.001393875083113867,-7.639748918312822e-06
1237,0,e_miss,-0.001196804407662371,-0.001393875083113867,0.0001970706754514961
1237,0,both_miss,-0.002515590800773481,-0.001393875083113867,-0.0011217157176596137
1237,1,correct,-0.002075433336548948,-0.002075433336548948,0.0
1237,1,m_miss,-0.0018023855103786559,-0.002075433336548948,0.0002730478261702919
1237,1,e_miss,-0.0020017037797744,-0.002075433336548948,7.372955677454772e-05
1237,1,both_miss,-0.002340371440788424,-0.002075433336548948,-0.00026493810423947614
1237,2,correct,-0.0015726114074873046,-0.0015726114074873046,0.0
1237,2,m_miss,-0.0014634080128204917,-0.0015726114074873046,0.0001092033946668129
1237,2,e_miss,-0.001587362503884392,-0.0015726114074873046,-1.4751096397087491e-05
1237,2,both_miss,-0.00034907557708000646,-0.0015726114074873046,0.001223535830407298
1238,0,correct,-0.0013475879135180565,-0.0013475879135180565,0.0
1238,0,m_miss,-0.0013554371993760629,-0.0013475879135180565,-7.849285858006413e-06
1238,0,e_miss,-0.0011928535116230196,-0.0013475879135180565,0.0001547344018950369
1238,0,both_miss,-0.0029484041989954984,-0.0013475879135180565,-0.001600816285477442
1238,1,correct,-0.0009531016820697655,-0.0009531016820697655,0.0
1238,1,m_miss,-0.0010270498352005796,-0.0009531016820697655,-7.394815313081413e-05
1238,1,e_miss,-0.0007341412468916286,-0.0009531016820697655,0.00021896043517813694
1238,1,both_miss,-0.0005660275139502098,-0.0009531016820697655,0.00038707416811955566
1238,2,correct,-0.002105998235054423,-0.002105998235054423,0.0
1238,2,m_miss,-0.0023166386871887905,-0.002105998235054423,-0.0002106404521343675
1238,2,e_miss,-0.0019371057408338849,-0.002105998235054423,0.0001688924942205381
1238,2,both_miss,-0.0002576025122747139,-0.002105998235054423,0.001848395722779709
1239,0,correct,-0.0027055536880472627,-0.0027055536880472627,0.0
1239,0,m_miss,-0.0029948568408075136,-0.0027055536880472627,-0.00028930315276025093
1239,0,e_miss,-0.002632370172911825,-0.0027055536880472627,7.318351513543788e-05
1239,0,both_miss,-0.003485127050650347,-0.0027055536880472627,-0.0007795733626030843
1239,1,correct,-0.0021494195563417106,-0.0021494195563417106,0.0
1239,1,m_miss,-0.0019440428305402232,-0.0021494195563417106,0.00020537672580148744
1239,1,e_miss,-0.002026372405187861,-0.0021494195563417106,0.00012304715115384968
1239,1,both_miss,-0.0014625145249616486,-0.0021494195563417106,0.000686905031380062
1239,2,correct,-0.002268011372165565,-0.002268011372165565,0.0
1239,2,m_miss,-0.0023567029287468707,-0.002268011372165565,-8.869155658130547e-05
1239,2,e_miss,-0.0021927967200116977,-0.002268011372165565,7.521465215386746e-05
1239,2,both_miss,-0.002006741698693971,-0.002268011372165565,0.0002612696734715942
1240,0,correct,-0.0017333202460988414,-0.0017333202460988414,0.0
1240,0,m_miss,-0.0016464416836593407,-0.0017333202460988414,8.687856243950066e-05
1240,0,e_miss,-0.001545322699491357,-0.0017333202460988414,0.0001879975466074844
1240,0,both_miss,-0.0025785384316710292,-0.0017333202460988414,-0.0008452181855721878
1240,1,correct,-0.002426786401584242,-0.002426786401584242,0.0
1240,1,m_miss,-0.0025096208120617683,-0.002426786401584242,-8.283441047752605e-05
1240,1,e_miss,-0.0022614784833367343,-0.002426786401584242,0.00016530791824750793
1240,1,both_miss,-0.002375517299925577,-0.002426786401584242,5.126910165866505e-05
1240,2,correct,-0.001004815297545529,-0.001004815297545529,0.0
1240,2,m_miss,-0.0009178444971227042,-0.001004815297545529,8.697080042282482e-05
1240,2,e_miss,-0.0009008512110497101,-0.001004815297545529,0.00010396408649581898
1240,2,both_miss,6.564340316536108e-05,-0.001004815297545529,0.0010704587007108902
1241,0,correct,-0.0026796759974860654,-0.0026796759974860654,0.0
1241,0,m_miss,-0.0027734861299326054,-0.0026796759974860654,-9.381013244654001e-05
1241,0,e_miss,-0.0024415281815714806,-0.0026796759974860654,0.00023814781591458478
1241,0,both_miss,-0.00367294611134597,-0.0026796759974860654,-0.0009932701138599047
1241,1,correct,-0.0013565481278182121,-0.0013565481278182121,0.0
1241,1,m_miss,-0.0017698717587071716,-0.0013565481278182121,-0.0004133236308889595
1241,1,e_miss,-0.0012474295521009671,-0.0013565481278182121,0.00010911857571724499
1241,1,both_miss,-0.002031890621812934,-0.0013565481278182121,-0.0006753424939947221
1241,2,correct,-0.0004810379126498479,-0.0004810379126498479,0.0
1241,2,m_miss,-0.0004647337242104994,-0.0004810379126498479,1.6304188439348515e-05
1241,2,e_miss,-0.0004080024346470456,-0.0004810379126498479,7.303547800280232e-05
1241,2,both_miss,0.0008163186055063535,-0.0004810379126498479,0.0012973565181562015
1242,0,correct,-0.002681127524531617,-0.002681127524531617,0.0
1242,0,m_miss,-0.0027117617119433337,-0.002681127524531617,-3.063418741171666e-05
1242,0,e_miss,-0.00252638771886862,-0.002681127524531617,0.0001547398056629969
1242,0,both_miss,-0.004680430895854655,-0.002681127524531617,-0.0019993033713230383
1242,1,correct,-0.0021399453185147244,-0.0021399453185147244,0.0
1242,1,m_miss,-0.0022151250766972003,-0.0021399453185147244,-7.517975818247587e-05
1242,1,e_miss,-0.0020600839695793377,-0.0021399453185147244,7.986134893538674e-05
1242,1,both_miss,-0.0020497392526812814,-0.0021399453185147244,9.020606583344309e-05
1242,2,correct,-0.0016377677950704247,-0.0016377677950704247,0.0
1242,2,m_miss,-0.001398735470929316,-0.0016377677950704247,0.00023903232414110862
1242,2,e_miss,-0.0015617284022072082,-0.0016377677950704247,7.603939286321654e-05
1242,2,both_miss,0.00032052960669065296,-0.0016377677950704247,0.001958297401761078
1243,0,correct,-0.002369941477468119,-0.002369941477468119,0.0
1243,0,m_miss,-0.002388864426648323,-0.002369941477468119,-1.8922949180204263e-05
1243,0,e_miss,-0.0022689278605146483,-0.002369941477468119,0.00010101361695347057
1243,0,both_miss,-0.0034259125817826686,-0.002369941477468119,-0.0010559711043145498
1243,1,correct,-0.0020185968134400776,-0.0020185968134400776,0.0
1243,1,m_miss,-0.0018319838115618745,-0.0020185968134400776,0.00018661300187820308
1243,1,e_miss,-0.0018532007735452265,-0.0020185968134400776,0.00016539603989485104
1243,1,both_miss,-0.0020542396544809497,-0.0020185968134400776,-3.5642841040872154e-05
1243,2,correct,-0.0018232606961930832,-0.0018232606961930832,0.0
1243,2,m_miss,-0.0017035535867854093,-0.0018232606961930832,0.00011970710940767382
1243,2,e_miss,-0.0017021125537563051,-0.0018232606961930832,0.00012114814243677804
1243,2,both_miss,-0.0008157490760042252,-0.0018232606961930832,0.001007511620188858
1244,0,correct,-0.0022558172868422078,-0.0022558172868422078,0.0
1244,0,m_miss,-0.0020918744333973736,-0.0022558172868422078,0.00016394285344483416
1244,0,e_miss,-0.001983336236620037,-0.0022558172868422078,0.0002724810502221708
1244,0,both_miss,-0.0032218799064723798,-0.0022558172868422078,-0.000966062619630172
1244,1,correct,-0.00266003471519947,-0.00266003471519947,0.0
1244,1,m_miss,-0.0025406832310597206,-0.00266003471519947,0.0001193514841397493
1244,1,e_miss,-0.0025117151589841933,-0.00266003471519947,0.00014831955621527658
1244,1,both_miss,-0.0031232485812617283,-0.00266003471519947,-0.00046321386606225845
1244,2,correct,-0.001098067584453129,-0.001098067584453129,0.0
1244,2,m_miss,-0.0011619343709937816,-0.001098067584453129,-6.386678654065258e-05
1244,2,e_miss,-0.0010580021470194738,-0.001098067584453129,4.0065437433655206e-05
1244,2,both_miss,-6.523570142735184e-05,-0.001098067584453129,0.0010328318830257772
1245,0,correct,-0.0018571366131818368,-0.0018571366131818368,0.0
1245,0,m_miss,-0.0018586101130227458,-0.0018571366131818368,-1.4734998409089966e-06
1245,0,e_miss,-0.001749342822911755,-0.0018571366131818368,0.0001077937902700817
1245,0,both_miss,-0.0031049994802943622,-0.0018571366131818368,-0.0012478628671125254
1245,1,correct,-0.0022331877322611274,-0.0022331877322611274,0.0
1245,1,m_miss,-0.0021448293465695816,-0.0022331877322611274,8.835838569154573e-05
1245,1,e_miss,-0.0019893942769039024,-0.0022331877322611274,0.00024379345535722498
1245,1,both_miss,-0.002284127358589461,-0.0022331877322611274,-5.093962632833366e-05
1245,2,correct,-0.0010146953791173318,-0.0010146953791173318,0.0
1245,2,m_miss,-0.0007985144970110681,-0.0010146953791173318,0.00021618088210626375
1245,2,e_miss,-0.0008772969695925666,-0.0010146953791173318,0.00013739840952476528
1245,2,both_miss,0.00034662497647751443,-0.0010146953791173318,0.0013613203555948462
1246,0,correct,-0.0017475215632937172,-0.0017475215632937172,0.0
1246,0,m_miss,-0.0017196229612402166,-0.0017475215632937172,2.789860205350053e-05
1246,0,e_miss,-0.001545048604843593,-0.0017475215632937172,0.00020247295845012415
1246,0,both_miss,-0.002794359732359297,-0.0017475215632937172,-0.00104683816906558
1246,1,correct,-0.002822123550296109,-0.002822123550296109,0.0
1246,1,m_miss,-0.0027554296980888435,-0.002822123550296109,6.669385220726574e-05
1246,1,e_miss,-0.002683708739946196,-0.002822123550296109,0.00013841481034991337
1246,1,both_miss,-0.0031035146612056687,-0.002822123550296109,-0.0002813911109095595
1246,2,correct,-0.0010668847277170068,-0.0010668847277170068,0.0
1246,2,m_miss,-0.0010209422374606544,-0.0010668847277170068,4.594249025635243e-05
1246,2,e_miss,-0.001030699889794106,-0.0010668847277170068,3.6184837922900856e-05
1246,2,both_miss,0.00013508870284849984,-0.0010668847277170068,0.0012019734305655067
1247,0,correct,-0.0013468703385928003,-0.0013468703385928003,0.0
1247,0,m_miss,-0.0014626766895852782,-0.0013468703385928003,-0.0001158063509924779
1247,0,e_miss,-0.001061152993509522,-0.0013468703385928003,0.00028571734508327836
1247,0,both_miss,-0.002644904051596944,-0.0013468703385928003,-0.0012980337130041439
1247,1,correct,-0.003599040149876746,-0.003599040149876746,0.0
1247,1,m_miss,-0.0034839009186423526,-0.003599040149876746,0.00011513923123439339
1247,1,e_miss,-0.003445564933981878,-0.003599040149876746,0.0001534752158948681
1247,1,both_miss,-0.003520541995800756,-0.003599040149876746,7.849815407599001e-05
1247,2,correct,-0.0012944173041064063,-0.0012944173041064063,0.0
1247,2,m_miss,-0.001351018721091757,-0.0012944173041064063,-5.660141698535085e-05
1247,2,e_miss,-0.001318584470484553,-0.0012944173041064063,-2.416716637814679e-05
1247,2,both_miss,-0.00030119785903384927,-0.0012944173041064063,0.000993219445072557
1248,0,correct,-0.0021547688227714227,-0.0021547688227714227,0.0
1248,0,m_miss,-0.001985623272425874,-0.0021547688227714227,0.00016914555034554853
1248,0,e_miss,-0.002045320830130853,-0.0021547688227714227,0.0001094479926405695
1248,0,both_miss,-0.0029528014357791377,-0.0021547688227714227,-0.0007980326130077151
1248,1,correct,-0.0011754443243197482,-0.0011754443243197482,0.0
1248,1,m_miss,-0.0013433040574774196,-0.0011754443243197482,-0.0001678597331576713
1248,1,e_miss,-0.0011379341209945089,-0.0011754443243197482,3.751020332523939e-05
1248,1,both_miss,-0.0016302072655046955,-0.0011754443243197482,-0.0004547629411849473
1248,2,correct,-0.0018417242345713622,-0.0018417242345713622,0.0
1248,2,m_miss,-0.0018235896943160149,-0.0018417242345713622,1.813454025534735e-05
1248,2,e_miss,-0.0017296644364303358,-0.0018417242345713622,0.00011205979814102643
1248,2,both_miss,-0.000999810347158075,-0.0018417242345713622,0.0008419138874132873
1249,0,correct,-0.0018798340513185411,-0.0018798340513185411,0.0
1249,0,m_miss,-0.0017757571964286804,-0.0018798340513185411,0.00010407685488986076
1249,0,e_miss,-0.0017922160186239502,-0.0018798340513185411,8.761803269459099e-05
1249,0,both_miss,-0.0030559735429304645,-0.0018798340513185411,-0.0011761394916119234
1249,1,correct,-0.002903279386214925,-0.002903279386214925,0.0
1249,1,m_miss,-0.0028577165548009003,-0.002903279386214925,4.5562831414024726e-05
1249,1,e_miss,-0.0029001691359484233,-0.002903279386214925,3.1102502665017115e-06
1249,1,both_miss,-0.0025160950358879036,-0.002903279386214925,0.00038718435032702135
1249,2,correct,-0.0024134306053046777,-0.0024134306053046777,0.0
1249,2,m_miss,-0.0022169160848890643,-0.0024134306053046777,0.00019651452041561344
1249,2,e_miss,-0.002289716758184431,-0.0024134306053046777,0.0001237138471202469
1249,2,both_miss,-0.0012372900218252702,-0.0024134306053046777,0.0011761405834794076
1250,0,correct,-0.0021655992056517606,-0.0021655992056517606,0.0
1250,0,m_miss,-0.0020690472303215757,-0.0021655992056517606,9.655197533018495e-05
1250,0,e_miss,-0.0019830144642765854,-0.0021655992056517606,0.00018258474137517518
1250,0,both_miss,-0.002740310514939113,-0.0021655992056517606,-0.0005747113092873526
1250,1,correct,-0.002635258191870824,-0.002635258191870824,0.0
1250,1,m_miss,-0.002699821002963476,-0.002635258191870824,-6.456281109265202e-05
1250,1,e_miss,-0.0023600012826512444,-0.002635258191870824,0.0002752569092195796
1250,1,both_miss,-0.0036142459774566385,-0.002635258191870824,-0.0009789877855858145
1250,2,correct,-0.0014209284527080944,-0.0014209284527080944,0.0
1250,2,m_miss,-0.0012371682511622063,-0.0014209284527080944,0.0001837602015458881
1250,2,e_miss,-0.0012797391726524188,-0.0014209284527080944,0.0001411892800556756
1250,2,both_miss,-7.585434441933297e-05,-0.0014209284527080944,0.0013450741082887616
1251,0,correct,-0.0009284626993411516,-0.0009284626993411516,0.0
1251,0,m_miss,-0.0010145018365362534,-0.0009284626993411516,-8.603913719510174e-05
1251,0,e_miss,-0.0008189566347011936,-0.0009284626993411516,0.00010950606463995798
1251,0,both_miss,-0.0015709359188419017,-0.0009284626993411516,-0.0006424732195007501
1251,1,correct,-0.0016201489875180101,-0.0016201489875180101,0.0
1251,1,m_miss,-0.0016565882299490408,-0.0016201489875180101,-3.6439242431030635e-05
1251,1,e_miss,-0.0015068166777352178,-0.0016201489875180101,0.00011333230978279236
1251,1,both_miss,-0.0022861457549522256,-0.0016201489875180101,-0.0006659967674342154
1251,2,correct,-0.001407093421541909,-0.001407093421541909,0.0
1251,2,m_miss,-0.0011854789370465179,-0.001407093421541909,0.00022161448449539104
1251,2,e_miss,-0.0014301179023810946,-0.001407093421541909,-2.3024480839185704e-05
1251,2,both_miss,-0.000507502777236913,-0.001407093421541909,0.0008995906443049959
1252,0,correct,-0.002273993219161341,-0.002273993219161341,0.0
1252,0,m_miss,-0.0021305333907607293,-0.002273993219161341,0.00014345982840061186
1252,0,e_miss,-0.0021525731704651794,-0.002273993219161341,0.00012142004869616181
1252,0,both_miss,-0.0032153792795767246,-0.002273993219161341,-0.0009413860604153834
1252,1,correct,-0.002251135131313777,-0.002251135131313777,0.0
1252,1,m_miss,-0.0021915992682679138,-0.002251135131313777,5.953586304586339e-05
1252,1,e_miss,-0.0021441423976088204,-0.002251135131313777,0.0001069927337049568
1252,1,both_miss,-0.002340735002344571,-0.002251135131313777,-8.959987103079404e-05
1252,2,correct,-0.0009204151799130484,-0.0009204151799130484,0.0
1252,2,m_miss,-0.0006956926466096303,-0.0009204151799130484,0.00022472253330341804
1252,2,e_miss,-0.0008017034695283401,-0.0009204151799130484,0.00011871171038470827
1252,2,both_miss,0.00019230914524653067,-0.0009204151799130484,0.001112724325159579
1253,0,correct,-0.0012922535666959113,-0.0012922535666959113,0.0
1253,0,m_miss,-0.0012168460323421836,-0.0012922535666959113,7.540753435372771e-05
1253,0,e_miss,-0.0011623559955267985,-0.0012922535666959113,0.00012989757116911279
1253,0,both_miss,-0.002804185940913506,-0.0012922535666959113,-0.0015119323742175945
1253,1,correct,-0.002935945716635728,-0.002935945716635728,0.0
1253,1,m_miss,-0.002639941030753108,-0.002935945716635728,0.0002960046858826197
1253,1,e_miss,-0.0027766920461410926,-0.002935945716635728,0.00015925367049463533
1253,1,both_miss,-0.002785643352417129,-0.002935945716635728,0.00015030236421859902
1253,2,correct,-0.0024194576174214363,-0.0024194576174214363,0.0
1253,2,m_miss,-0.0022940542966935467,-0.0024194576174214363,0.00012540332072788962
1253,2,e_miss,-0.0022762516047149886,-0.0024194576174214363,0.00014320601270644776
1253,2,both_miss,-0.0011032301756136675,-0.0024194576174214363,0.0013162274418077689
1254,0,correct,-0.0024966598649624676,-0.0024966598649624676,0.0
1254,0,m_miss,-0.0024650507408110517,-0.0024966598649624676,3.160912415141586e-05
1254,0,e_miss,-0.002304047826417291,-0.0024966598649624676,0.0001926120385451766
1254,0,both_miss,-0.003713204322414429,-0.0024966598649624676,-0.0012165444574519613
1254,1,correct,-0.0025624451153976025,-0.0025624451153976025,0.0
